what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629507544
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629510034
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1271629510230
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271629519915
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271629522463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629530788
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629531709
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629531918
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629533122
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271629563420
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271629570965
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629584244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629585474
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629585635
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629588395
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271629591248
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271629597635
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629602713
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629603996
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629604159
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629605482
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629610981
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629612480
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629612812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629614690
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629776479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629777824
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629778000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629778900
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629793297
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629794630
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271629794823
