what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483622922
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483671880
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483676646
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483676703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483697649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483728177
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483729300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483750215
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483804031
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483822368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483826008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483860637
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483861876
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483881281
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304483968536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484009786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484124122
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304484124993
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1304484147301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484165398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484184236
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484227847
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484255060
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484335732
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484348005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484475087
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484476898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484499544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484538625
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484541159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484547833
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484549403
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484551196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484600033
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484601932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484625706
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484625960
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484698853
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484708967
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484722729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484729269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484858355
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484872228
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1304484885880
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1304484888404
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484890121
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304484901713
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1304485005346
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304485025066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304485030631
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1304485188008
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1304485188707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1304485189023
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1304485190924
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1304485193446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1304485193677
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1304485193919
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1304485194183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304485235165
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304485237241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304485246266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1304485250139
